Date,Province_State,Latitude,Longitude,Confirmed_Cumulative,Daily_Cases,Cases_7Day_Avg,Daily_Deaths,Mortality_Rate_Proxy
2021-01-08,Andhra Pradesh,15.9129,79.74,884171.0,0.0,222.71428571428572,0.0,0.0
2021-01-09,Andhra Pradesh,15.9129,79.74,884689.0,518.0,262.7142857142857,2.0,0.0038610037864671085
2021-01-10,Andhra Pradesh,15.9129,79.74,884916.0,227.0,262.0,1.0,0.004405286149546866
2021-01-11,Andhra Pradesh,15.9129,79.74,885037.0,121.0,261.0,2.0,0.016528924253807913
2021-01-12,Andhra Pradesh,15.9129,79.74,885234.0,197.0,235.28571428571428,2.0,0.010152283748615038
2021-01-13,Andhra Pradesh,15.9129,79.74,885437.0,203.0,223.0,1.0,0.004926108131718811
2021-01-14,Andhra Pradesh,15.9129,79.74,885616.0,179.0,206.42857142857142,4.0,0.022346367466683382
2021-01-15,Andhra Pradesh,15.9129,79.74,885710.0,94.0,219.85714285714286,1.0,0.010638296740606729
2021-01-16,Andhra Pradesh,15.9129,79.74,885824.0,114.0,162.14285714285714,0.0,0.0
2021-01-17,Andhra Pradesh,15.9129,79.74,885985.0,161.0,152.71428571428572,1.0,0.006211179738436041
2021-01-18,Andhra Pradesh,15.9129,79.74,886066.0,81.0,147.0,1.0,0.012345677488187963
2021-01-19,Andhra Pradesh,15.9129,79.74,886245.0,179.0,144.42857142857142,1.0,0.0055865918666708455
2021-01-20,Andhra Pradesh,15.9129,79.74,886418.0,173.0,140.14285714285714,0.0,0.0
2021-01-21,Andhra Pradesh,15.9129,79.74,886557.0,139.0,134.42857142857142,0.0,0.0
2021-01-22,Andhra Pradesh,15.9129,79.74,886694.0,137.0,140.57142857142858,4.0,0.029197078160797214
2021-01-23,Andhra Pradesh,15.9129,79.74,886852.0,158.0,146.85714285714286,1.0,0.006329113523473828
2021-01-24,Andhra Pradesh,15.9129,79.74,887010.0,158.0,146.42857142857142,0.0,0.0
2021-01-25,Andhra Pradesh,15.9129,79.74,887066.0,56.0,142.85714285714286,2.0,0.03571427933673583
2021-01-26,Andhra Pradesh,15.9129,79.74,887238.0,172.0,141.85714285714286,1.0,0.005813953150351561
2021-01-27,Andhra Pradesh,15.9129,79.74,887349.0,111.0,133.0,2.0,0.0180180163947733
2021-01-28,Andhra Pradesh,15.9129,79.74,887466.0,117.0,129.85714285714286,0.0,0.0
2021-01-29,Andhra Pradesh,15.9129,79.74,887591.0,125.0,128.14285714285714,0.0,0.0
2021-01-30,Andhra Pradesh,15.9129,79.74,887720.0,129.0,124.0,1.0,0.007751937383570745
2021-01-31,Andhra Pradesh,15.9129,79.74,887836.0,116.0,118.0,0.0,0.0
2021-02-01,Andhra Pradesh,15.9129,79.74,887900.0,64.0,119.14285714285714,1.0,0.01562499755859413
2021-02-02,Andhra Pradesh,15.9129,79.74,888004.0,104.0,109.42857142857143,2.0,0.019230767381656983
2021-02-03,Andhra Pradesh,15.9129,79.74,888099.0,95.0,107.14285714285714,1.0,0.010526314681440559
2021-02-04,Andhra Pradesh,15.9129,79.74,888178.0,79.0,101.71428571428571,0.0,0.0
2021-02-05,Andhra Pradesh,15.9129,79.74,888275.0,97.0,97.71428571428571,1.0,0.010309277287703372
2021-02-06,Andhra Pradesh,15.9129,79.74,888350.0,75.0,90.0,1.0,0.013333331555555793
2021-02-07,Andhra Pradesh,15.9129,79.74,888423.0,73.0,83.85714285714286,0.0,0.0
2021-02-08,Andhra Pradesh,15.9129,79.74,888485.0,62.0,83.57142857142857,1.0,0.016129029656608118
2021-02-09,Andhra Pradesh,15.9129,79.74,888555.0,70.0,78.71428571428571,0.0,0.0
2021-02-10,Andhra Pradesh,15.9129,79.74,888605.0,50.0,72.28571428571429,1.0,0.019999996000000797
2021-02-11,Andhra Pradesh,15.9129,79.74,888692.0,87.0,73.42857142857143,0.0,0.0
2021-02-12,Andhra Pradesh,15.9129,79.74,888760.0,68.0,69.28571428571429,1.0,0.014705880190311736
2021-02-13,Andhra Pradesh,15.9129,79.74,888814.0,54.0,66.28571428571429,0.0,0.0
2021-02-14,Andhra Pradesh,15.9129,79.74,888869.0,55.0,63.714285714285715,0.0,0.0
2021-02-15,Andhra Pradesh,15.9129,79.74,888899.0,30.0,59.142857142857146,1.0,0.033333322222225924
2021-02-16,Andhra Pradesh,15.9129,79.74,888959.0,60.0,57.714285714285715,0.0,0.0
2021-02-17,Andhra Pradesh,15.9129,79.74,889010.0,51.0,57.857142857142854,2.0,0.03921567858516106
2021-02-18,Andhra Pradesh,15.9129,79.74,889077.0,67.0,55.0,1.0,0.014925370906661057
2021-02-19,Andhra Pradesh,15.9129,79.74,889156.0,79.0,56.57142857142857,1.0,0.012658226245794145
2021-02-20,Andhra Pradesh,15.9129,79.74,889210.0,54.0,56.57142857142857,0.0,0.0
2021-02-21,Andhra Pradesh,15.9129,79.74,889298.0,88.0,61.285714285714285,0.0,0.0
2021-02-22,Andhra Pradesh,15.9129,79.74,889339.0,41.0,62.857142857142854,0.0,0.0
2021-02-23,Andhra Pradesh,15.9129,79.74,889409.0,70.0,64.28571428571429,1.0,0.01428571224489825
2021-02-24,Andhra Pradesh,15.9129,79.74,889503.0,94.0,70.42857142857143,0.0,0.0
2021-02-25,Andhra Pradesh,15.9129,79.74,889585.0,82.0,72.57142857142857,0.0,0.0
2021-02-26,Andhra Pradesh,15.9129,79.74,889681.0,96.0,75.0,1.0,0.010416665581597335
2021-02-27,Andhra Pradesh,15.9129,79.74,889799.0,118.0,84.14285714285714,0.0,0.0
2021-02-28,Andhra Pradesh,15.9129,79.74,889916.0,117.0,88.28571428571429,0.0,0.0
2021-03-01,Andhra Pradesh,15.9129,79.74,889974.0,58.0,90.71428571428571,0.0,0.0
2021-03-02,Andhra Pradesh,15.9129,79.74,890080.0,106.0,95.85714285714286,0.0,0.0
2021-03-03,Andhra Pradesh,15.9129,79.74,890215.0,135.0,101.71428571428571,1.0,0.007407406858710603
2021-03-04,Andhra Pradesh,15.9129,79.74,890317.0,102.0,104.57142857142857,1.0,0.009803920607458765
2021-03-05,Andhra Pradesh,15.9129,79.74,890441.0,124.0,108.57142857142857,1.0,0.008064515478668106
2021-03-06,Andhra Pradesh,15.9129,79.74,890556.0,115.0,108.14285714285714,1.0,0.008695651417769441
2021-03-07,Andhra Pradesh,15.9129,79.74,890692.0,136.0,110.85714285714286,1.0,0.007352940635813188
2021-03-08,Andhra Pradesh,15.9129,79.74,890766.0,74.0,113.14285714285714,2.0,0.02702702337472657
2021-03-09,Andhra Pradesh,15.9129,79.74,890884.0,118.0,114.85714285714286,0.0,0.0
2021-03-10,Andhra Pradesh,15.9129,79.74,891004.0,120.0,112.71428571428571,1.0,0.008333332638888946
2021-03-11,Andhra Pradesh,15.9129,79.74,891178.0,174.0,123.0,2.0,0.01149425221297401
2021-03-12,Andhra Pradesh,15.9129,79.74,891388.0,210.0,135.28571428571428,1.0,0.004761904535147403
2021-03-13,Andhra Pradesh,15.9129,79.74,891563.0,175.0,143.85714285714286,2.0,0.011428570775510242
2021-03-14,Andhra Pradesh,15.9129,79.74,891861.0,298.0,167.0,2.0,0.006711409170758082
2021-03-15,Andhra Pradesh,15.9129,79.74,892008.0,147.0,177.42857142857142,1.0,0.0068027206256652635
2021-03-16,Andhra Pradesh,15.9129,79.74,892269.0,261.0,197.85714285714286,0.0,0.0
2021-03-17,Andhra Pradesh,15.9129,79.74,892522.0,253.0,216.85714285714286,1.0,0.00395256901373245
2021-03-18,Andhra Pradesh,15.9129,79.74,892740.0,218.0,223.14285714285714,0.0,0.0
2021-03-19,Andhra Pradesh,15.9129,79.74,892986.0,246.0,228.28571428571428,1.0,0.0040650404851609555
2021-03-20,Andhra Pradesh,15.9129,79.74,893366.0,380.0,257.57142857142856,2.0,0.005263157756232691
2021-03-21,Andhra Pradesh,15.9129,79.74,893734.0,368.0,267.57142857142856,0.0,0.0
2021-03-22,Andhra Pradesh,15.9129,79.74,894044.0,310.0,290.85714285714283,2.0,0.0064516126951092686
2021-03-23,Andhra Pradesh,15.9129,79.74,894536.0,492.0,323.85714285714283,2.0,0.004065040567783729
2021-03-24,Andhra Pradesh,15.9129,79.74,895121.0,585.0,371.2857142857143,4.0,0.006837606720724671
2021-03-25,Andhra Pradesh,15.9129,79.74,895879.0,758.0,448.42857142857144,4.0,0.005277044785263261
2021-03-26,Andhra Pradesh,15.9129,79.74,896863.0,984.0,553.8571428571429,2.0,0.002032520304547558
2021-03-27,Andhra Pradesh,15.9129,79.74,897810.0,947.0,634.8571428571429,0.0,0.0
2021-03-28,Andhra Pradesh,15.9129,79.74,898815.0,1005.0,725.8571428571429,2.0,0.001990049731442291
2021-03-29,Andhra Pradesh,15.9129,79.74,899812.0,997.0,824.0,5.0,0.005015045085104864
2021-03-30,Andhra Pradesh,15.9129,79.74,900805.0,993.0,895.5714285714286,3.0,0.0030211480058293253
2021-03-31,Andhra Pradesh,15.9129,79.74,901989.0,1184.0,981.1428571428571,4.0,0.0033783783498447777
2021-04-01,Andhra Pradesh,15.9129,79.74,903260.0,1271.0,1054.4285714285713,3.0,0.002360346165536222
2021-04-02,Andhra Pradesh,15.9129,79.74,904548.0,1288.0,1097.857142857143,5.0,0.003881987547500097
2021-04-03,Andhra Pradesh,15.9129,79.74,905946.0,1398.0,1162.2857142857142,9.0,0.006437768194293504
2021-04-04,Andhra Pradesh,15.9129,79.74,907676.0,1730.0,1265.857142857143,5.0,0.0028901733936984196
2021-04-05,Andhra Pradesh,15.9129,79.74,909002.0,1326.0,1312.857142857143,5.0,0.003770739036419766
2021-04-06,Andhra Pradesh,15.9129,79.74,910943.0,1941.0,1448.2857142857142,7.0,0.0036063884409768755
2021-04-07,Andhra Pradesh,15.9129,79.74,913274.0,2331.0,1612.142857142857,11.0,0.004719004698760168
2021-04-08,Andhra Pradesh,15.9129,79.74,915832.0,2558.0,1796.0,6.0,0.00234558247714784
2021-04-09,Andhra Pradesh,15.9129,79.74,918597.0,2765.0,2007.0,11.0,0.00397830016644376
2021-04-10,Andhra Pradesh,15.9129,79.74,921906.0,3309.0,2280.0,12.0,0.0036264732438003222
2021-04-11,Andhra Pradesh,15.9129,79.74,925401.0,3495.0,2532.1428571428573,9.0,0.002575107288769364
2021-04-12,Andhra Pradesh,15.9129,79.74,928664.0,3263.0,2808.8571428571427,11.0,0.003371130850839317
2021-04-13,Andhra Pradesh,15.9129,79.74,932892.0,4228.0,3135.5714285714284,10.0,0.0023651844787956847
2021-04-14,Andhra Pradesh,15.9129,79.74,937049.0,4157.0,3396.4285714285716,18.0,0.004330045695621733
2021-04-15,Andhra Pradesh,15.9129,79.74,942135.0,5086.0,3757.5714285714284,14.0,0.002752654339849284
2021-04-16,Andhra Pradesh,15.9129,79.74,948231.0,6096.0,4233.428571428572,20.0,0.0032808398896311684
2021-04-17,Andhra Pradesh,15.9129,79.74,955455.0,7224.0,4792.714285714285,15.0,0.002076411957258566
2021-04-18,Andhra Pradesh,15.9129,79.74,962037.0,6582.0,5233.714285714285,22.0,0.003342449098537756
2021-04-19,Andhra Pradesh,15.9129,79.74,968000.0,5963.0,5619.428571428572,27.0,0.004527922179225353
2021-04-20,Andhra Pradesh,15.9129,79.74,976987.0,8987.0,6299.285714285715,35.0,0.0038945142940975696
2021-04-21,Andhra Pradesh,15.9129,79.74,986703.0,9716.0,7093.428571428572,38.0,0.00391107451223644
2021-04-22,Andhra Pradesh,15.9129,79.74,997462.0,10759.0,7903.857142857143,31.0,0.002881308669131603
2021-04-23,Andhra Pradesh,15.9129,79.74,1009228.0,11766.0,8713.857142857143,38.0,0.0032296447363338054
2021-04-24,Andhra Pradesh,15.9129,79.74,1020926.0,11698.0,9353.0,37.0,0.0031629338321397388
2021-04-25,Andhra Pradesh,15.9129,79.74,1033560.0,12634.0,10217.57142857143,69.0,0.005461453217143064
2021-04-26,Andhra Pradesh,15.9129,79.74,1043441.0,9881.0,10777.285714285714,51.0,0.005161420903591316
2021-04-27,Andhra Pradesh,15.9129,79.74,1054875.0,11434.0,11126.857142857143,64.0,0.005597341258004774
2021-04-28,Andhra Pradesh,15.9129,79.74,1069544.0,14669.0,11834.42857142857,71.0,0.0048401390654849415
2021-04-29,Andhra Pradesh,15.9129,79.74,1084336.0,14792.0,12410.57142857143,57.0,0.0038534342861996796
2021-04-30,Andhra Pradesh,15.9129,79.74,1101690.0,17354.0,13208.857142857143,64.0,0.003687910566043615
2021-05-01,Andhra Pradesh,15.9129,79.74,1121102.0,19412.0,14310.857142857143,61.0,0.003142386151276331
2021-05-02,Andhra Pradesh,15.9129,79.74,1145022.0,23920.0,15923.142857142857,83.0,0.0034698996641012126
2021-05-03,Andhra Pradesh,15.9129,79.74,1163994.0,18972.0,17221.85714285714,71.0,0.0037423571559443616
2021-05-04,Andhra Pradesh,15.9129,79.74,1184028.0,20034.0,18450.428571428572,82.0,0.004093041826847838
2021-05-05,Andhra Pradesh,15.9129,79.74,1206232.0,22204.0,19526.85714285714,85.0,0.003828139072316637
2021-05-06,Andhra Pradesh,15.9129,79.74,1228186.0,21954.0,20550.0,72.0,0.0032795845844586025
2021-05-07,Andhra Pradesh,15.9129,79.74,1245374.0,17188.0,20526.285714285714,73.0,0.004247149171371219
2021-05-08,Andhra Pradesh,15.9129,79.74,1265439.0,20065.0,20619.571428571428,96.0,0.004784450533374308
2021-05-09,Andhra Pradesh,15.9129,79.74,1287603.0,22164.0,20368.714285714286,92.0,0.004150875291395562
2021-05-10,Andhra Pradesh,15.9129,79.74,1302589.0,14986.0,19799.285714285714,84.0,0.005605231545705838
2021-05-11,Andhra Pradesh,15.9129,79.74,1322934.0,20345.0,19843.714285714286,108.0,0.005308429586970543
2021-05-12,Andhra Pradesh,15.9129,79.74,1344386.0,21452.0,19736.285714285714,89.0,0.004148797313001679
2021-05-13,Andhra Pradesh,15.9129,79.74,1366785.0,22399.0,19799.85714285714,89.0,0.003973391667497035
2021-05-14,Andhra Pradesh,15.9129,79.74,1388803.0,22018.0,20489.85714285714,96.0,0.004360069032446149
2021-05-15,Andhra Pradesh,15.9129,79.74,1411320.0,22517.0,20840.14285714286,98.0,0.004352267173978653
2021-05-16,Andhra Pradesh,15.9129,79.74,1435491.0,24171.0,21126.85714285714,101.0,0.004178561083869695
2021-05-17,Andhra Pradesh,15.9129,79.74,1454052.0,18561.0,21637.571428571428,109.0,0.00587252841664106
2021-05-18,Andhra Pradesh,15.9129,79.74,1475372.0,21320.0,21776.85714285714,99.0,0.0046435272023248
2021-05-19,Andhra Pradesh,15.9129,79.74,1498532.0,23160.0,22020.85714285714,106.0,0.004576856647419319
2021-05-20,Andhra Pradesh,15.9129,79.74,1521142.0,22610.0,22051.0,114.0,0.0050420168044926945
2021-05-21,Andhra Pradesh,15.9129,79.74,1542079.0,20937.0,21896.571428571428,104.0,0.004967282798410812
2021-05-22,Andhra Pradesh,15.9129,79.74,1562060.0,19981.0,21534.285714285714,118.0,0.00590561032685771
2021-05-23,Andhra Pradesh,15.9129,79.74,1580827.0,18767.0,20762.285714285714,104.0,0.005541642241412244
2021-05-24,Andhra Pradesh,15.9129,79.74,1593821.0,12994.0,19967.0,96.0,0.007388025236733858
2021-05-25,Andhra Pradesh,15.9129,79.74,1609105.0,15284.0,19104.714285714286,106.0,0.0069353572317879105
2021-05-26,Andhra Pradesh,15.9129,79.74,1627390.0,18285.0,18408.285714285714,99.0,0.005414273992116886
2021-05-27,Andhra Pradesh,15.9129,79.74,1643557.0,16167.0,17487.85714285714,104.0,0.006432857050514717
2021-05-28,Andhra Pradesh,15.9129,79.74,1657986.0,14429.0,16558.14285714286,103.0,0.0071384018247013644
2021-05-29,Andhra Pradesh,15.9129,79.74,1671742.0,13756.0,15668.857142857143,104.0,0.007560337301860761
2021-05-30,Andhra Pradesh,15.9129,79.74,1685142.0,13400.0,14902.142857142857,94.0,0.00701492536789931
2021-05-31,Andhra Pradesh,15.9129,79.74,1693085.0,7943.0,14180.57142857143,98.0,0.012337907576057022
2021-06-01,Andhra Pradesh,15.9129,79.74,1704388.0,11303.0,13611.857142857143,104.0,0.009201097045739098
2021-06-02,Andhra Pradesh,15.9129,79.74,1717156.0,12768.0,12823.714285714286,98.0,0.007675438590479763
2021-06-03,Andhra Pradesh,15.9129,79.74,1728577.0,11421.0,12145.714285714286,81.0,0.0070921985753504965
2021-06-04,Andhra Pradesh,15.9129,79.74,1738990.0,10413.0,11572.0,83.0,0.007970805715960044
2021-06-05,Andhra Pradesh,15.9129,79.74,1749363.0,10373.0,11088.714285714286,80.0,0.007712330080292751
2021-06-06,Andhra Pradesh,15.9129,79.74,1758339.0,8976.0,10456.714285714286,90.0,0.01002673795674383
2021-06-07,Andhra Pradesh,15.9129,79.74,1763211.0,4872.0,10018.0,86.0,0.017651888305312217
2021-06-08,Andhra Pradesh,15.9129,79.74,1771007.0,7796.0,9517.0,77.0,0.009876859915499154
2021-06-09,Andhra Pradesh,15.9129,79.74,1779773.0,8766.0,8945.285714285714,67.0,0.007643166772024678
2021-06-10,Andhra Pradesh,15.9129,79.74,1787883.0,8110.0,8472.285714285714,67.0,0.008261405661823174
2021-06-11,Andhra Pradesh,15.9129,79.74,1796122.0,8239.0,8161.714285714285,61.0,0.007403811133142601
2021-06-12,Andhra Pradesh,15.9129,79.74,1803074.0,6952.0,7673.0,58.0,0.008342922887884173
2021-06-13,Andhra Pradesh,15.9129,79.74,1809844.0,6770.0,7357.857142857143,58.0,0.008567208259132632
2021-06-14,Andhra Pradesh,15.9129,79.74,1814393.0,4549.0,7311.714285714285,59.0,0.012969883462365613
2021-06-15,Andhra Pradesh,15.9129,79.74,1820134.0,5741.0,7018.142857142857,53.0,0.009231841126577529
2021-06-16,Andhra Pradesh,15.9129,79.74,1826751.0,6617.0,6711.142857142857,57.0,0.00861417559526345
2021-06-17,Andhra Pradesh,15.9129,79.74,1832902.0,6151.0,6431.285714285715,58.0,0.009429361064169467
2021-06-18,Andhra Pradesh,15.9129,79.74,1839243.0,6341.0,6160.142857142857,57.0,0.008989118421401801
2021-06-19,Andhra Pradesh,15.9129,79.74,1844917.0,5674.0,5977.571428571428,45.0,0.007930912922222573
2021-06-20,Andhra Pradesh,15.9129,79.74,1850563.0,5646.0,5817.0,50.0,0.008855827118569205
2021-06-21,Andhra Pradesh,15.9129,79.74,1853183.0,2620.0,5541.428571428572,44.0,0.016793893065672163
2021-06-22,Andhra Pradesh,15.9129,79.74,1857352.0,4169.0,5316.857142857143,53.0,0.012712880756265579
2021-06-23,Andhra Pradesh,15.9129,79.74,1862036.0,4684.0,5040.714285714285,36.0,0.00768573866847622
2021-06-24,Andhra Pradesh,15.9129,79.74,1867017.0,4981.0,4873.571428571428,38.0,0.007628990147301767
2021-06-25,Andhra Pradesh,15.9129,79.74,1871475.0,4458.0,4604.571428571428,38.0,0.008524001775406008
2021-06-26,Andhra Pradesh,15.9129,79.74,1875622.0,4147.0,4386.428571428572,38.0,0.009163250520464792
2021-06-27,Andhra Pradesh,15.9129,79.74,1879872.0,4250.0,4187.0,33.0,0.007764705864083046
2021-06-28,Andhra Pradesh,15.9129,79.74,1882096.0,2224.0,4130.428571428572,31.0,0.013938848858188628
2021-06-29,Andhra Pradesh,15.9129,79.74,1885716.0,3620.0,4052.0,41.0,0.011325966819541528
2021-06-30,Andhra Pradesh,15.9129,79.74,1889513.0,3797.0,3925.285714285714,35.0,0.00921780350482538
2021-07-01,Andhra Pradesh,15.9129,79.74,1893354.0,3841.0,3762.4285714285716,38.0,0.009893256938575222
2021-07-02,Andhra Pradesh,15.9129,79.74,1896818.0,3464.0,3620.4285714285716,35.0,0.010103926067829313
2021-07-03,Andhra Pradesh,15.9129,79.74,1899748.0,2930.0,3446.5714285714284,36.0,0.012286689377861128
2021-07-04,Andhra Pradesh,15.9129,79.74,1902923.0,3175.0,3293.0,29.0,0.009133858238948477
2021-07-05,Andhra Pradesh,15.9129,79.74,1905023.0,2100.0,3275.285714285714,26.0,0.012380952321995464
2021-07-06,Andhra Pradesh,15.9129,79.74,1908065.0,3042.0,3192.714285714286,28.0,0.009204470712674323
2021-07-07,Andhra Pradesh,15.9129,79.74,1911231.0,3166.0,3102.5714285714284,21.0,0.006632975342283716
2021-07-08,Andhra Pradesh,15.9129,79.74,1914213.0,2982.0,2979.8571428571427,27.0,0.00905432592537114
2021-07-09,Andhra Pradesh,15.9129,79.74,1917253.0,3040.0,2919.285714285714,14.0,0.004605263142745845
2021-07-10,Andhra Pradesh,15.9129,79.74,1920178.0,2925.0,2918.5714285714284,26.0,0.008888888858499524
2021-07-11,Andhra Pradesh,15.9129,79.74,1922843.0,2665.0,2845.714285714286,16.0,0.006003752322687608
2021-07-12,Andhra Pradesh,15.9129,79.74,1924421.0,1578.0,2771.1428571428573,22.0,0.013941698263994308
2021-07-13,Andhra Pradesh,15.9129,79.74,1926988.0,2567.0,2703.285714285714,18.0,0.007012076326404065
2021-07-14,Andhra Pradesh,15.9129,79.74,1929579.0,2591.0,2621.1428571428573,15.0,0.00578927052956669
2021-07-15,Andhra Pradesh,15.9129,79.74,1932105.0,2526.0,2556.0,24.0,0.009501187610842487
2021-07-16,Andhra Pradesh,15.9129,79.74,1934450.0,2345.0,2456.714285714286,16.0,0.006823027689454039
2021-07-17,Andhra Pradesh,15.9129,79.74,1937122.0,2672.0,2420.5714285714284,18.0,0.006736526920896231
2021-07-18,Andhra Pradesh,15.9129,79.74,1940096.0,2974.0,2464.714285714286,17.0,0.005716207109225934
2021-07-19,Andhra Pradesh,15.9129,79.74,1941724.0,1628.0,2471.8571428571427,22.0,0.013513513430506675
2021-07-20,Andhra Pradesh,15.9129,79.74,1944222.0,2498.0,2462.0,24.0,0.009607686110457621
2021-07-21,Andhra Pradesh,15.9129,79.74,1946749.0,2527.0,2452.8571428571427,19.0,0.0075187969627273565
2021-07-22,Andhra Pradesh,15.9129,79.74,1948592.0,1843.0,2355.285714285714,12.0,0.006511123133417672
2021-07-23,Andhra Pradesh,15.9129,79.74,1950339.0,1747.0,2269.8571428571427,14.0,0.00801373779041936
2021-07-24,Andhra Pradesh,15.9129,79.74,1952513.0,2174.0,2198.714285714286,18.0,0.008279668775162516
2021-07-25,Andhra Pradesh,15.9129,79.74,1954765.0,2252.0,2095.5714285714284,15.0,0.006660745973975373
2021-07-26,Andhra Pradesh,15.9129,79.74,1956392.0,1627.0,2095.4285714285716,17.0,0.010448678485257048
2021-07-27,Andhra Pradesh,15.9129,79.74,1957932.0,1540.0,1958.5714285714287,19.0,0.012337662257547647
2021-07-28,Andhra Pradesh,15.9129,79.74,1959942.0,2010.0,1884.7142857142858,20.0,0.009950248706715181
2021-07-29,Andhra Pradesh,15.9129,79.74,1962049.0,2107.0,1922.4285714285713,20.0,0.009492168915556862
2021-07-30,Andhra Pradesh,15.9129,79.74,1964117.0,2068.0,1968.2857142857142,22.0,0.010638297820897978
2021-07-31,Andhra Pradesh,15.9129,79.74,1966175.0,2058.0,1951.7142857142858,23.0,0.011175898876696311
2021-08-01,Andhra Pradesh,15.9129,79.74,1968462.0,2287.0,1956.7142857142858,18.0,0.007870572768384028
2021-08-02,Andhra Pradesh,15.9129,79.74,1970008.0,1546.0,1945.142857142857,15.0,0.009702457893257065
2021-08-03,Andhra Pradesh,15.9129,79.74,1971554.0,1546.0,1946.0,18.0,0.011642949471908477
2021-08-04,Andhra Pradesh,15.9129,79.74,1973996.0,2442.0,2007.7142857142858,16.0,0.006552006525176058
2021-08-05,Andhra Pradesh,15.9129,79.74,1976141.0,2145.0,2013.142857142857,24.0,0.011188811136648899
2021-08-06,Andhra Pradesh,15.9129,79.74,1978350.0,2209.0,2033.2857142857142,22.0,0.009959257537531654
2021-08-07,Andhra Pradesh,15.9129,79.74,1980258.0,1908.0,2011.857142857143,23.0,0.012054507274347447
2021-08-08,Andhra Pradesh,15.9129,79.74,1982308.0,2050.0,1978.0,18.0,0.0087804877620464
2021-08-09,Andhra Pradesh,15.9129,79.74,1983721.0,1413.0,1959.0,18.0,0.012738853413030054
2021-08-10,Andhra Pradesh,15.9129,79.74,1985182.0,1461.0,1946.857142857143,15.0,0.010266940381472004
2021-08-11,Andhra Pradesh,15.9129,79.74,1987051.0,1869.0,1865.0,18.0,0.009630818568053406
2021-08-12,Andhra Pradesh,15.9129,79.74,1988910.0,1859.0,1824.142857142857,13.0,0.006993006955389958
2021-08-13,Andhra Pradesh,15.9129,79.74,1990656.0,1746.0,1758.0,20.0,0.01145475365718927
2021-08-14,Andhra Pradesh,15.9129,79.74,1992191.0,1535.0,1704.7142857142858,16.0,0.010423452700824412
2021-08-15,Andhra Pradesh,15.9129,79.74,1993697.0,1506.0,1627.0,16.0,0.01062416991617417
2021-08-16,Andhra Pradesh,15.9129,79.74,1994606.0,909.0,1555.0,13.0,0.014301429985682838
2021-08-17,Andhra Pradesh,15.9129,79.74,1995669.0,1063.0,1498.142857142857,11.0,0.010348071398418895
2021-08-18,Andhra Pradesh,15.9129,79.74,1997102.0,1433.0,1435.857142857143,15.0,0.01046755052011479
2021-08-19,Andhra Pradesh,15.9129,79.74,1998603.0,1501.0,1384.7142857142858,10.0,0.006662225138825949
2021-08-20,Andhra Pradesh,15.9129,79.74,2000038.0,1435.0,1340.2857142857142,6.0,0.004181184639852372
2021-08-21,Andhra Pradesh,15.9129,79.74,2001255.0,1217.0,1294.857142857143,13.0,0.010682004842382868
2021-08-22,Andhra Pradesh,15.9129,79.74,2002340.0,1085.0,1234.7142857142858,8.0,0.0073732718214445
2021-08-23,Andhra Pradesh,15.9129,79.74,2003342.0,1002.0,1248.0,12.0,0.011976047784670181
2021-08-24,Andhra Pradesh,15.9129,79.74,2004590.0,1248.0,1274.4285714285713,15.0,0.01201923067292283
2021-08-25,Andhra Pradesh,15.9129,79.74,2006191.0,1601.0,1298.4285714285713,16.0,0.00999375384138817
2021-08-26,Andhra Pradesh,15.9129,79.74,2007730.0,1539.0,1303.857142857143,12.0,0.0077972709045011634
2021-08-27,Andhra Pradesh,15.9129,79.74,2009245.0,1515.0,1315.2857142857142,10.0,0.006600660022437888
2021-08-28,Andhra Pradesh,15.9129,79.74,2010566.0,1321.0,1330.142857142857,19.0,0.014383043040249486
2021-08-29,Andhra Pradesh,15.9129,79.74,2012123.0,1557.0,1397.5714285714287,18.0,0.0115606935673687
2021-08-30,Andhra Pradesh,15.9129,79.74,2013001.0,878.0,1379.857142857143,13.0,0.01480637796348089
2021-08-31,Andhra Pradesh,15.9129,79.74,2014116.0,1115.0,1360.857142857143,19.0,0.01704035859156629
2021-09-01,Andhra Pradesh,15.9129,79.74,2015302.0,1186.0,1301.5714285714287,10.0,0.0084317031329536
2021-09-02,Andhra Pradesh,15.9129,79.74,2016680.0,1378.0,1278.5714285714287,10.0,0.007256893996684369
2021-09-03,Andhra Pradesh,15.9129,79.74,2018200.0,1520.0,1279.2857142857142,10.0,0.006578947325138505
2021-09-04,Andhra Pradesh,15.9129,79.74,2019702.0,1502.0,1305.142857142857,16.0,0.010652463311235264
2021-09-05,Andhra Pradesh,15.9129,79.74,2021325.0,1623.0,1314.5714285714287,8.0,0.004929143530935653
2021-09-06,Andhra Pradesh,15.9129,79.74,2022064.0,739.0,1294.7142857142858,14.0,0.018944519364756166
2021-09-07,Andhra Pradesh,15.9129,79.74,2023242.0,1178.0,1303.7142857142858,10.0,0.00848896427428723
2021-09-08,Andhra Pradesh,15.9129,79.74,2024603.0,1361.0,1328.7142857142858,15.0,0.01102130778088679
2021-09-09,Andhra Pradesh,15.9129,79.74,2026042.0,1439.0,1337.4285714285713,14.0,0.009728978389652686
2021-09-10,Andhra Pradesh,15.9129,79.74,2027650.0,1608.0,1350.0,6.0,0.0037313432603772187
